3.5,3.5
0.7749999761581421,0.7749999761581421
27.299999237060547,27.299999237060547
3.5,3.5
0.7749999761581421,0.7749999761581421
27.299999237060547,27.299999237060547
3.5,3.5
0.7749999761581421,0.7749999761581421
27.299999237060547,27.299999237060547
3.5,3.5
0.7749999761581421,0.7749999761581421
27.299999237060547,27.299999237060547
3.5,3.5
0.7749999761581421,0.7749999761581421
28.0,28.0
3.5,3.5
0.7749999761581421,0.7749999761581421
27.549999237060547,27.549999237060547
3.5,3.5
0.7749999761581421,0.7749999761581421
27.549999237060547,27.549999237060547
